1,Source Airport,Destination Airport
1,MIA,GGT
1,MIA,GNV
1,MIA,GSO
1,MIA,IND
1,MIA,JAX
1,MIA,LRM
1,MIA,MEM
1,MIA,MHH
1,MIA,NAS
1,MIA,ORF
1,MIA,PIT
1,MIA,PNS
1,MIA,RIC
1,MIA,SDF
1,MIA,TLH
1,MIA,TXL
1,MKE,CLT
1,MKE,ORD
1,MKE,PHL
1,MLI,DFW
1,MLI,ORD
1,MLM,DFW
1,MLU,DFW
1,MMH,LAX
1,MOB,CLT
1,MOB,DFW
1,MQT,ORD
1,MRS,LHR
1,MRY,LAX
1,MRY,PHX
1,MSN,DFW
1,MSN,ORD
1,MSP,DCA
1,MSP,ORD
1,MSY,CLT
1,MSY,DCA
1,MSY,ORD
1,MSY,PHL
1,MUC,LHR
1,MXP,LHR
1,MYR,DCA
1,MYR,PHL
1,MZT,DFW
1,NAN,LAX
1,NAS,MIA
1,NBO,LHR
1,NCE,LHR
1,NCL,LHR
1,OAJ,DCA
1,OAK,HNL
1,OAK,KOA
1,OAK,LIH
1,OAK,OGG
1,OAK,PDX
1,OAK,SEA
1,OGG,OAK
1,OGG,SJC
1,OGG,SMF
1,OKC,LAX
1,OKC,ORD
1,OMA,CLT
1,OMA,DCA
1,OMA,ORD
1,ONT,PDX
1,ONT,SEA
1,ORD,ABQ
1,ORD,ALO
1,ORD,AMM
1,ORD,ART
1,ORD,ATL
1,ORD,AUH
1,ORD,AZO
1,ORD,BDL
1,ORD,BMI
1,ORD,BNA
1,ORD,BUF
1,ORD,BWI
1,ORD,CHA
1,ORD,CHO
1,ORD,CID
1,ORD,CLE
1,ORD,CMH
1,ORD,CMI
1,ORD,COU
1,ORD,CVG
1,ORD,CWA
1,ORD,DAY
1,ORD,DBQ
1,ORD,DSM
1,ORD,DTW
1,ORD,ELP
1,ORD,EVV
1,ORD,EWR
1,ORD,FAR
1,ORD,FNT
1,ORD,FSD
1,ORD,FWA
1,ORD,GRB
1,ORD,GRR
1,ORD,HKG
1,ORD,HPN
1,ORD,HSV
1,ORD,IAH
1,ORD,ICT
1,ORD,IND
1,ORD,JAX
1,ORD,LEX
1,ORD,LIT
1,ORD,LSE
1,ORD,MCI
1,ORD,MDT
1,ORD,MEM
1,ORD,MHK
1,ORD,MKE
1,ORD,MLI
1,ORD,MQT
1,ORD,MSN
1,ORD,MSP
1,ORD,MSY
1,ORD,OKC
1,ORD,OMA
1,ORD,PIA
1,ORD,PIT
1,ORD,RIC
1,ORD,ROC
1,ORD,RST
1,ORD,SAT
1,ORD,SDF
1,ORD,SGF
1,ORD,SLC
1,ORD,SUX
1,ORD,SYR
1,ORD,TOL
1,ORD,TVC
1,ORD,TXL
1,ORD,TYS
1,ORD,XNA
1,ORD,YKF
1,ORD,YUL
1,ORD,YYZ
1,ORF,JFK
1,ORF,LGA
1,ORF,MIA
1,ORY,EWR
1,ORY,JFK
1,OSL,LHR
1,OTP,LHR
1,PBC,DFW
1,PBI,DCA
1,PDX,BOS
1,PDX,BUR
1,PDX,DCA
1,PDX,LAX
1,PDX,LGB
1,PDX,OAK
1,PDX,ONT
1,PDX,SAN
1,PDX,SFO
1,PDX,SJC
1,PDX,SNA
1,PEK,SEA
1,PER,BNE
1,PER,MEL
1,PER,SYD
1,PHF,CLT
1,PHL,ART
1,PHL,ATL
1,PHL,BGR
1,PHL,BHM
1,PHL,BNA
1,PHL,CAE
1,PHL,CAK
1,PHL,CHS
1,PHL,CLE
1,PHL,CMH
1,PHL,GSO
1,PHL,GSP
1,PHL,ILM
1,PHL,MCI
1,PHL,MHT
1,PHL,MKE
1,PHL,MSY
1,PHL,SAV
1,PHL,SDF
1,PHL,TYS
1,PHL,YHZ
1,PHL,YOW
1,PHL,YQB
1,PHL,YUL
1,PHL,YYZ
1,PHX,ABQ
1,PHX,ATL
1,PHX,BFL
1,PHX,BUR
1,PHX,DRO
1,PHX,ELP
1,PHX,FAT
1,PHX,FLG
1,PHX,GDL
1,PHX,GJT
1,PHX,LHR
1,PHX,MRY
1,PHX,PSP
1,PHX,SAT
1,PHX,SBA
1,PHX,SBP
1,PHX,TUS
1,PHX,YUM
1,PIA,DFW
1,PIA,ORD
1,PIT,BDL
1,PIT,BOS
1,PIT,DCA
1,PIT,JFK
1,PIT,LGA
1,PIT,MIA
1,PIT,ORD
1,PIT,RDU
1,PIT,STL
1,PMC,PUQ
1,PNS,DCA
